index,value
0,146.2
1,153.009
2,252.936
3,402.996
4,361.64
5,209.428
6,239.615
7,131.663
8,49.2061
9,88.9698
10,91.828
11,210.309
12,139.773
13,99.7749
14,57.3872
15,67.7724
16,7.57356
17,77.5668
18,147.811
19,43.5237
20,2.09776
21,101.164
22,95.9285
23,98.0296
24,38.8419
25,67.9243
26,45.9735
27,13.857
28,29.81
29,207.328
30,79.7472
31,119.87
32,116.787
33,57.8906
34,154.342
35,109.277
36,48.1296
37,71.013
38,89.8152
39,43.1108
40,84.5521
41,94.6934
42,0.521643
43,236.76
44,65.9315
45,49.9434
46,61.8593
47,97.5154
48,100.523
49,101.969
50,9.09606
51,30.682
52,91.309
53,24.0934
54,79.9384
55,35.2726
56,41.9825
57,108.246
