index,value
0,17.0908
1,31.8883
2,114.332
3,75.5098
4,72.1362
5,58.5021
6,55.7656
7,40.9028
8,1.70306
9,22.4749
10,42.7625
11,92.8091
12,113.388
13,211.602
14,6.13812
15,0
16,26.1754
17,6.32874
18,0.335987
19,224.74
20,84.395
21,32.9772
22,66.4405
23,234.516
24,181.681
25,135.972
26,0.70295
27,267.978
28,221.393
29,248.247
30,258.204
31,267.09
32,17.8773
33,186.798
34,40.7736
35,106.46
36,0
37,89.4684
38,288.413
39,153.414
40,222.6
41,1.52665
42,15.1334
43,161.048
44,51.0055
45,240.319
46,127.57
47,203.663
48,67.8016
49,51.6834
50,184.706
51,192.27
52,213.532
53,9.78209
54,373.335
55,153.638
56,198.378
57,41.8749
