index,value
0,192.032
1,312.447
2,364.51
3,490.659
4,245.479
5,197.044
6,151.141
7,172.498
8,0
9,4.75279
10,0
11,105.009
12,158.774
13,41.3966
14,114.419
15,21.1341
16,0
17,60.6666
18,0
19,9.42865
20,69.3767
21,94.641
22,21.6087
23,204.727
24,52.1353
25,57.0328
26,106.031
27,52.622
28,37.9018
29,38.7608
30,61.526
31,103.185
32,7.79343
33,51.764
34,17.26
35,158.915
36,103.082
37,10.7852
38,6.04091
39,365.018
40,4.57018
41,56.6529
42,58.2667
43,110.077
44,41.4402
45,13.5093
46,296.684
47,129.395
48,71.419
49,47.1464
50,46.1647
51,64.4046
52,28.4272
53,47.6038
54,108.73
55,2.65057
56,23.5566
57,23.1559
