index,value
0,66.735
1,84.7343
2,51.5903
3,92.9802
4,24.0136
5,116.204
6,61.647
7,55.0268
8,142.371
9,210.752
10,185.579
11,30.0681
12,231.619
13,49.656
14,78.1872
15,101.894
16,179.801
17,222.774
18,83.4862
19,118.632
20,240.095
21,127.494
22,58.7607
23,0
24,280.354
25,232.648
26,53.1208
27,6.45072
28,97.8165
29,55.2032
30,29.6614
31,89.4381
32,120.982
33,8.20676
34,29.0142
35,242.77
36,25.921
37,181.609
38,181.706
39,57.8914
40,192.546
41,7.93049
42,86.5476
43,15.3003
44,17.5975
45,162.036
46,17.2528
47,141.703
48,1.71405
49,220.68
50,10.5017
51,3.0783
52,123.429
53,225.136
54,252.335
55,55.2974
56,21.188
57,218.464
