index,value
0,46.4725
1,85.131
2,83.9897
3,125.353
4,45.4844
5,48.479
6,84.9291
7,58.3903
8,210.119
9,119.36
10,190.584
11,98.912
12,82.1217
13,1.20279
14,18.0067
15,223.525
16,2.38233
17,287.975
18,80.171
19,0.20411
20,33.8139
21,256.69
22,229.755
23,213.718
24,47.1695
25,19.6513
26,112.777
27,175.819
28,132.337
29,74.7116
30,18.2129
31,259.668
32,67.2996
33,267.317
34,9.43048
35,34.4502
36,121.967
37,152.789
38,213.882
39,190.034
40,342.817
41,57.6975
42,131.85
43,80.6302
44,47.9639
45,250.874
46,178.724
47,335.706
48,112.205
49,23.0027
50,41.7146
51,101.113
52,128.75
53,190.359
54,2.28873
55,93.5269
56,202.53
57,67.0611
