index,value
0,99.9684
1,51.84
2,41.6982
3,100.56
4,37.8818
5,38.1533
6,4.93468
7,28.814
8,222.258
9,5.10404
10,0.5
11,314.449
12,0
13,197.214
14,286.775
15,144.937
16,229.895
17,0
18,246.37
19,143.399
20,206.836
21,118.861
22,110.489
23,37.16
24,6.43289
25,24.9446
26,0
27,123.527
28,66.9734
29,220.099
30,73.2588
31,7.96977
32,220.612
33,48.7725
34,120.374
35,32.5827
36,99.6631
37,186.749
38,3.51417
39,144.103
40,202.591
41,76.4013
42,170.213
43,61.8602
44,4.96187
45,69.0182
46,22.7735
47,90.4902
48,19.0121
49,96.0357
50,163.445
51,97.0833
52,64.6109
53,97.0658
54,24.4313
55,159.398
56,257.156
57,56.045
