index,value
0,51.2538
1,160.715
2,34.4879
3,13.7197
4,30.4378
5,116.988
6,59.8469
7,32.1319
8,7.12245
9,258.498
10,171.941
11,36.2132
12,3.92853
13,225.177
14,245.792
15,3.17003
16,123.489
17,140.533
18,110.701
19,217.875
20,302.889
21,292.316
22,269.417
23,0
24,291.049
25,85.5304
26,18.4328
27,60.7166
28,193.965
29,95.3312
30,127.851
31,29.3647
32,177.94
33,23.3579
34,284.327
35,228.198
36,64.1001
37,190.946
38,179.618
39,48.091
40,31.5233
41,0.0238638
42,114.959
43,152.85
44,212.318
45,12.1908
46,244.255
47,44.0795
48,153.549
49,7.52467
50,103.52
51,77.7842
52,204.929
53,51.7088
54,23.8152
55,139.699
56,78.6408
57,28.2988
