index,value
0,18.1128
1,54.7135
2,60.7764
3,93.1074
4,56.386
5,29.1254
6,28.8532
7,30.2187
8,223.795
9,0
10,154.064
11,89.3243
12,89.3002
13,57.2355
14,140.249
15,0
16,179.49
17,57.18
18,188.645
19,18.5406
20,44.239
21,1.11078
22,238.009
23,92.3807
24,77.6342
25,42.9146
26,112.69
27,46.7361
28,37.8858
29,52.4085
30,182.743
31,0
32,45.4549
33,225.867
34,126.767
35,229.269
36,0
37,60.4563
38,199.376
39,128.941
40,255.964
41,35.2039
42,264.224
43,81.1126
44,0
45,151.328
46,35.2993
47,33.3161
48,63.2762
49,146.586
50,45.31
51,102.952
52,327.232
53,95.8179
54,17.6209
55,193.281
56,34.4003
57,228.751
