index,value
0,106.968
1,50.7168
2,77.9299
3,67.0594
4,35.2654
5,68.2052
6,71.8879
7,103.385
8,246.665
9,182.9
10,153.103
11,232.11
12,180.389
13,140.9
14,36.2843
15,229.749
16,18.0427
17,222.453
18,41.214
19,151.067
20,114.436
21,61.9868
22,32.6094
23,126.731
24,5.20561
25,131.876
26,116.91
27,60.7627
28,68.2242
29,15.5493
30,133.43
31,244.859
32,44.4038
33,45.2963
34,3.89369
35,217.192
36,183.653
37,107.433
38,121.598
39,9.46181
40,12.8431
41,184.447
42,38.4574
43,272.143
44,109.189
45,78.5035
46,24.8412
47,210.7
48,29.9814
49,34.0265
50,219.702
51,153.603
52,120.602
53,124.976
54,80.5923
55,0.812363
56,200.745
57,175.454
