index,value
0,47.9548
1,42.8631
2,32.0241
3,23.559
4,30.3398
5,56.192
6,51.5833
7,53.6513
8,93.7229
9,148.738
10,15.6736
11,175.609
12,15.9856
13,7.34556
14,58.6568
15,41.1235
16,153.532
17,15.6618
18,130.659
19,233.846
20,198.102
21,140.942
22,31.9735
23,211.024
24,176.461
25,104.944
26,148.925
27,64.9884
28,199.418
29,43.8238
30,6.21053
31,125.563
32,126.301
33,189.658
34,119.216
35,147.661
36,134.683
37,263.265
38,178.763
39,193.582
40,1.74468
41,178.22
42,86.6818
43,0
44,31.17
45,59.4271
46,14.6191
47,67.0886
48,234.835
49,0
50,22.616
51,71.4275
52,72.2688
53,288.946
54,147.394
55,122.295
56,0
57,191.889
