index,value
0,53.2153
1,77.8344
2,78.4136
3,65.0391
4,33.7294
5,21.6321
6,50.5335
7,49.3669
8,195.966
9,99.8144
10,123.837
11,106.522
12,159.95
13,65.4321
14,31.5562
15,0.551282
16,130.299
17,22.4336
18,214.266
19,104.066
20,75.8222
21,130.137
22,14.7254
23,72.5776
24,1.78981
25,95.561
26,2.86047
27,214.097
28,124.635
29,241.442
30,19.4334
31,64.5444
32,115.439
33,211.438
34,32.8511
35,3
36,73.9593
37,82.6594
38,135.027
39,255.289
40,0
41,189.623
42,234.935
43,0
44,45.0789
45,144.573
46,195.852
47,175.35
48,3.40833
49,39.0021
50,204.717
51,77.4351
52,230.89
53,164.06
54,130.69
55,13.442
56,7.1736
57,30.9798
