index,value
0,193.688
1,211.099
2,247.294
3,306.303
4,388.523
5,322.626
6,243.059
7,208.364
8,66.6991
9,0
10,122.088
11,116.711
12,195.342
13,178.046
14,73.6754
15,19.6815
16,143.21
17,117.75
18,111.206
19,1.96498
20,91.2966
21,121.988
22,22.8104
23,111.553
24,31.8681
25,15.4287
26,173.93
27,55.5972
28,50.6151
29,0
30,76.361
31,113.632
32,87.7366
33,170.051
34,57.543
35,10.3951
36,0
37,72.397
38,41.8916
39,107.222
40,27.6672
41,93.831
42,64.2254
43,82.4788
44,178.233
45,54.1371
46,36.3896
47,1.52135
48,63.1937
49,45.3497
50,130.954
51,67.6525
52,85.9744
53,102.312
54,54.5921
55,0.0760371
56,1.15034
57,131.127
