index,value
0,128.646
1,71.8776
2,27.8431
3,82.2987
4,45.8539
5,60.6809
6,47.0189
7,23.4072
8,126.101
9,143.358
10,60.8924
11,41.2886
12,140.429
13,101.264
14,44.1276
15,282.757
16,253.564
17,171.158
18,44.5826
19,97.4534
20,126.162
21,248.627
22,59.4832
23,320.297
24,62.1052
25,305.551
26,174.386
27,87.9657
28,56.8319
29,46.0672
30,0
31,236.473
32,76.2253
33,141.054
34,161.722
35,236.374
36,83.6784
37,26.5475
38,100.836
39,63.0272
40,0.216861
41,6.28857
42,103.21
43,51.9406
44,89.4589
45,102.954
46,250.772
47,192.296
48,128.858
49,159.24
50,262.317
51,150.423
52,99.0843
53,55.9732
54,78.9913
55,258.138
56,93.305
57,0.00651339
