index,value
0,119.442
1,217.582
2,284.551
3,367.378
4,281.569
5,275.137
6,151.155
7,135.977
8,46.9
9,60.3133
10,106.574
11,102.545
12,7.00156
13,100.518
14,0
15,19.1851
16,174.663
17,143.539
18,7.38643
19,97.7904
20,95.7054
21,36.8874
22,5.46974
23,76.8059
24,132.156
25,84.0959
26,43.2368
27,31.2439
28,125.804
29,0
30,70.2055
31,28.3998
32,78.465
33,175.967
34,1.76786
35,78.3192
36,63.8581
37,70.1588
38,66.8814
39,0
40,116.939
41,87.8599
42,14.64
43,71.4571
44,0
45,125.428
46,101.752
47,38.1751
48,52.2078
49,108.134
50,7.39965
51,36.6614
52,8.29625
53,57.374
54,63.484
55,61.5982
56,42.4242
57,39.7407
