index,value
0,45.2272
1,35.9726
2,39.9627
3,24.0474
4,10.6591
5,44.0257
6,52.6921
7,69.1863
8,268.873
9,193.364
10,28.2727
11,144.405
12,2.74524
13,168.975
14,101.344
15,249.93
16,8.38434
17,91.0387
18,164.016
19,47.9156
20,232.387
21,0
22,145.464
23,25.5851
24,34.3847
25,23.6123
26,114.347
27,107.95
28,5.40619
29,39.6632
30,113.19
31,125.676
32,151.454
33,97.8665
34,53.0975
35,67.24
36,176.132
37,26.6599
38,23.5567
39,48.2073
40,77.2459
41,153.87
42,7.28221
43,98.2914
44,171.883
45,218.888
46,43.9744
47,125.162
48,161.013
49,35.4899
50,204.955
51,78.1488
52,43.2923
53,164.033
54,176.414
55,220.316
56,130.602
57,117.745
