index,value
0,325.92
1,327.995
2,506.706
3,401.4
4,336.711
5,401.908
6,352.081
7,456.938
8,127.711
9,0.434555
10,0
11,49.5534
12,262.192
13,28.774
14,45.9615
15,104.444
16,5.88495
17,263.666
18,6.48264
19,0.322192
20,162.19
21,50.5505
22,67.1798
23,189.284
24,79.5501
25,38.0622
26,134.436
27,84.2831
28,0.823644
29,51.8701
30,115.254
31,89.1735
32,65.7443
33,66.0854
34,135.324
35,55.9741
36,29.5306
37,13.5766
38,84.879
39,45.6776
40,2.99999
41,61.0292
42,30.3647
43,3.83995
44,50.1791
45,75.0299
46,73.1881
47,73.3824
48,89.6162
49,23.2126
50,15.7124
51,46.97
52,39.0186
53,47.7658
54,5.93835
55,0
56,185.411
57,65.4988
