index,value
0,217.786
1,143.346
2,226.47
3,235.162
4,257.235
5,347.8
6,306.6
7,320.129
8,21.9772
9,58.9302
10,77.536
11,7.8775
12,85.9306
13,114.92
14,25.4748
15,275.539
16,80.8067
17,117.797
18,172.342
19,33.5202
20,62.8041
21,0.49026
22,190.933
23,69.0128
24,98.9378
25,11.9466
26,0.00383877
27,108.972
28,191.103
29,79.7071
30,54.2776
31,185.142
32,63.328
33,235.433
34,61.2334
35,208.176
36,223.553
37,68.6506
38,55.0972
39,89.3328
40,30.1225
41,25.3133
42,70.7161
43,300.71
44,5.00293
45,152.497
46,0.999253
47,46.4376
48,167.637
49,27.1747
50,62.9949
51,9.15352
52,45.3419
53,107.088
54,53.4704
55,35.2702
56,71.4905
57,324.975
