index,value
0,342.967
1,443.568
2,357.199
3,316.246
4,273.819
5,276.85
6,236.099
7,282.123
8,54.7907
9,62.2746
10,10.8121
11,166.105
12,119.302
13,52.1862
14,73.7183
15,69.3039
16,42.1716
17,68.0578
18,111.041
19,6.33503
20,23.7615
21,151.131
22,0
23,52.2463
24,64.6048
25,15.1375
26,57.4784
27,29.3309
28,88.8505
29,0
30,28.8679
31,58.8549
32,94.2457
33,45.2762
34,96.0976
35,37.5306
36,98.0831
37,40.1572
38,5.62691
39,58.2684
40,112.693
41,102.512
42,173.645
43,88.336
44,58.05
45,77.8625
46,54.9987
47,154.952
48,60.1029
49,172.015
50,47.2221
51,62.3807
52,62.3175
53,25.538
54,18.6286
55,25.2248
56,8.94176
57,68.5479
