index,value
0,238.108
1,239.832
2,231.196
3,224.412
4,280.652
5,293.692
6,405.454
7,347.143
8,108.99
9,142.808
10,105.463
11,4.83914
12,189.087
13,4.75175
14,59.5451
15,148.798
16,65.3712
17,0.125
18,0.309182
19,114.493
20,109.043
21,102.15
22,123.238
23,127.219
24,0.551119
25,16.6195
26,73.9696
27,103.997
28,121.44
29,67.7071
30,101.676
31,78.0114
32,45.3427
33,11.8016
34,92.6037
35,82.6812
36,47.8981
37,282.138
38,91.8733
39,85.8896
40,20.1054
41,226.316
42,224.549
43,167.744
44,201.882
45,129.946
46,216.901
47,0.909804
48,106.296
49,45.7419
50,97.3523
51,121.34
52,100.205
53,0
54,56.3906
55,154.775
56,44.2164
57,84.4208
