index,value
0,37.0847
1,33.8662
2,22.1172
3,42.1759
4,51.4429
5,61.4294
6,40.9826
7,33.4492
8,0
9,63.2153
10,10.7881
11,9.76781
12,128.048
13,43.2871
14,113.037
15,0
16,94.0767
17,34.832
18,0.325885
19,80.7122
20,62.2785
21,14.9432
22,278.322
23,37.8396
24,149.947
25,205.278
26,23.3448
27,41.1815
28,216.173
29,66.559
30,33.9372
31,189.285
32,165.955
33,154.807
34,11.271
35,31.5449
36,166.426
37,140.186
38,59.3436
39,213.451
40,41.1576
41,92.6422
42,163.928
43,228.97
44,1.12023
45,175.3
46,17.9068
47,93.3907
48,66.3828
49,136.985
50,126.953
51,222.102
52,63.7367
53,89.1426
54,144.117
55,139.377
56,70.1367
57,216.451
