index,value
0,201.103
1,300.051
2,273.263
3,355.466
4,280.061
5,280.379
6,162.276
7,115
8,15.0668
9,76.1613
10,63.9647
11,24.8504
12,0
13,65.1804
14,85.6665
15,0
16,63.4638
17,94.9773
18,31.8543
19,56.0261
20,178.586
21,27.5687
22,81.8712
23,159.844
24,85.0562
25,117.459
26,0.203488
27,133.805
28,98.0088
29,0
30,99.531
31,83.6635
32,76.7315
33,103.141
34,124.398
35,33.7866
36,75.6415
37,184.969
38,97.6729
39,0
40,131.874
41,94.0362
42,113.063
43,52.1855
44,121.123
45,1.17982
46,0
47,36.4048
48,94.3557
49,92.0314
50,99.4169
51,102.066
52,72.7161
53,85.6517
54,130.341
55,99.3916
56,111.584
57,30.5825
