index,value
0,65.9719
1,51.0677
2,74.9015
3,126.624
4,78.0326
5,33.8006
6,100.707
7,138.843
8,213.697
9,86.1538
10,102.449
11,32.8453
12,149.915
13,89.6186
14,77.9156
15,197.037
16,219.554
17,205.059
18,91.4989
19,77.857
20,1.48607
21,9.11095
22,123.954
23,101.649
24,4.66847
25,74.0613
26,1.07667
27,163.089
28,215.536
29,0.525687
30,222.117
31,142.069
32,168.654
33,136.696
34,63.699
35,8.00066
36,67.6885
37,130.554
38,160.84
39,104.888
40,168.412
41,10.5815
42,112.619
43,334.148
44,20.4689
45,49.8668
46,10.8768
47,247.579
48,169.492
49,248.152
50,94.7095
51,106.144
52,108.822
53,78.8041
54,282.558
55,192.626
56,243.388
57,25.1877
