index,value
0,12.63
1,24.0469
2,75.2326
3,36.5109
4,27.1675
5,35.9972
6,12.4734
7,0.553907
8,124.728
9,251.221
10,131.441
11,3.65626
12,29.1556
13,135.104
14,206.215
15,206.098
16,184.246
17,53.8296
18,274.932
19,133.305
20,0.521143
21,0
22,90.4929
23,157.613
24,69.6475
25,85.2112
26,21.6235
27,49.211
28,46.6934
29,79.3393
30,79.9455
31,217.64
32,194.151
33,222.046
34,167.889
35,0
36,96.802
37,26.7403
38,19.8196
39,330.618
40,121.454
41,0.185431
42,185.921
43,156.675
44,136.897
45,103.162
46,52.1573
47,78.893
48,0
49,114.584
50,132.577
51,6.44407
52,120.929
53,45.2651
54,157.914
55,136.407
56,12.4578
57,0.470057
