index,value
0,338.91
1,345.297
2,322.243
3,244.591
4,267.146
5,247.424
6,218.997
7,234.557
8,60.1843
9,73.7824
10,0
11,79.5538
12,112.455
13,19.3573
14,77.8407
15,26.4408
16,101.166
17,3.63119
18,5.51271
19,58.391
20,33.7418
21,1.45833
22,108.567
23,59.807
24,14.6166
25,41.9543
26,48.046
27,81.3243
28,79.929
29,46.8318
30,44.2865
31,46.6139
32,107.709
33,0
34,67.5011
35,102.767
36,103.643
37,38.2296
38,67.77
39,80.4231
40,118.119
41,19.6591
42,72.83
43,24.571
44,61.4483
45,108.77
46,50.2298
47,0
48,74.3904
49,0
50,32.9744
51,7.32958
52,28.4779
53,20.651
54,45.5096
55,105.811
56,32.7974
57,116.373
