index,value
0,202.507
1,265.183
2,182.381
3,149.546
4,201.003
5,221.993
6,246.488
7,175.246
8,194.209
9,162.783
10,95.7423
11,3.93596
12,51.9481
13,40.6707
14,0.641357
15,92.7096
16,55.6727
17,110.816
18,171.833
19,147.66
20,114.413
21,121.329
22,180.696
23,123.535
24,77.8188
25,4.6414
26,38.7246
27,134.755
28,63.2641
29,58.6101
30,40.8108
31,0.999631
32,153.41
33,96.2632
34,109.914
35,148.641
36,32.313
37,95.2329
38,156.911
39,16.1555
40,98.0319
41,7.88519
42,85.4302
43,185.998
44,111.123
45,109.31
46,206.918
47,52.3317
48,0
49,105.54
50,129.349
51,89.1049
52,93.3725
53,52.0843
54,61.72
55,119.709
56,66.9036
57,51.6009
