index,value
0,283.39
1,220.52
2,240.171
3,239.163
4,251.205
5,385.638
6,330.304
7,426.9
8,40.6091
9,47.6363
10,0.648427
11,57.5194
12,128.888
13,11.3804
14,175.6
15,114.355
16,60.8002
17,15.0838
18,89.7739
19,88.6481
20,91.2322
21,65.3158
22,112.386
23,67.9372
24,58.3469
25,129.216
26,12.844
27,81.0138
28,43.5065
29,111.703
30,36.3901
31,74.8467
32,85.4396
33,76.1317
34,53.7738
35,1.71131
36,93.2133
37,0.825446
38,25.2956
39,8.58501
40,26.3548
41,78.5628
42,4.31292
43,28.5755
44,91.0572
45,59.6089
46,129.279
47,202.527
48,130.5
49,62.0171
50,229.377
51,8.24077
52,71.0188
53,67.4576
54,36.2365
55,94.2396
56,51.5611
57,46.6406
