index,value
0,57.6158
1,70.7177
2,93.3316
3,37.1296
4,16.5087
5,124.302
6,38.3674
7,115.611
8,232.102
9,181.001
10,6.11242
11,138.409
12,146.645
13,120.292
14,92.8077
15,178.317
16,171.994
17,4.19985
18,188.717
19,217.57
20,91.8267
21,17.684
22,253.05
23,0.00483613
24,57.314
25,296.183
26,0
27,30.7177
28,177.336
29,255.125
30,133.251
31,240.468
32,36.9659
33,255.576
34,0
35,170.74
36,188.913
37,87.007
38,61.9343
39,60.6451
40,129.037
41,90.286
42,125.946
43,105.631
44,235.273
45,78.2897
46,184.483
47,215.262
48,149.729
49,70.2077
50,105.751
51,76.8639
52,13.8253
53,94.6085
54,164.628
55,162.525
56,72.9067
57,0.220157
