index,value
0,250.276
1,244.469
2,250.343
3,430.146
4,353.49
5,330.075
6,302.061
7,209.664
8,87.6906
9,62.7613
10,128.853
11,39.7499
12,74.6041
13,56.2253
14,115.84
15,18.9125
16,20.9066
17,115.739
18,132.318
19,33.3595
20,0
21,66.5792
22,71.5387
23,73.739
24,12.4627
25,91.3637
26,234.037
27,99.3248
28,72.3385
29,46.1488
30,90.6024
31,43.1854
32,25.5491
33,100.023
34,103.633
35,3.4443
36,66.2461
37,14.9695
38,26.0497
39,84.0319
40,147.988
41,43.2012
42,60.5491
43,82.5641
44,80.6317
45,8.78468
46,96.4506
47,0.145467
48,73.7814
49,131.031
50,49.079
51,176.848
52,13.4218
53,49.4014
54,171.539
55,119.374
56,49.3428
57,62.3506
