index,value
0,334.675
1,300.478
2,332.532
3,246.751
4,206.894
5,264.244
6,308.091
7,364.523
8,64.3813
9,43.2063
10,62.9853
11,46.77
12,91.4627
13,0
14,115.849
15,284.801
16,0.008
17,35.9901
18,20.244
19,89.2259
20,174.465
21,43.8326
22,54.561
23,97.6571
24,77.6917
25,117.47
26,113.851
27,57.8383
28,11.6751
29,62.7999
30,30.1338
31,87.3014
32,45.6042
33,73.2694
34,1.22716
35,67.4449
36,85.7679
37,46.5333
38,4.82688
39,133.84
40,60.9326
41,33.3481
42,52.7967
43,9.32375
44,36.5842
45,113.63
46,28.7237
47,77.8537
48,50.038
49,129.33
50,54.3801
51,83.0608
52,70.9413
53,64.093
54,98.4616
55,37.7283
56,0.283333
57,5.37858
