index,value
0,302.837
1,324.321
2,333.816
3,331.235
4,196.963
5,178.544
6,246.941
7,272.49
8,58.8838
9,41.8122
10,59.0818
11,51.7034
12,68.0019
13,104.654
14,43.6149
15,107.734
16,162.285
17,41.9067
18,91.2455
19,0
20,66.7438
21,43.3203
22,100.242
23,98.4768
24,104.915
25,99.344
26,89.1567
27,86.8637
28,142.591
29,0
30,27.4973
31,45.6405
32,2.49402
33,12.6756
34,29.5502
35,101.958
36,29.9513
37,131.962
38,73.2853
39,33.1826
40,23.2755
41,30.7156
42,66.594
43,34.4509
44,67.9387
45,88.966
46,3.02601
47,19.1545
48,0
49,97.4046
50,33.4435
51,53.5274
52,107.639
53,62.1853
54,16.2
55,45.1631
56,0
57,75.5547
