index,value
0,186.779
1,202.257
2,239.087
3,256.9
4,219.521
5,228.797
6,207.616
7,226.05
8,101.362
9,117.857
10,112.238
11,61.0857
12,93.8986
13,0
14,137.797
15,134.442
16,58.4663
17,124.776
18,148.386
19,62.7853
20,101.527
21,183.94
22,0
23,211.998
24,101.087
25,132.842
26,78.066
27,103.216
28,50.7232
29,31.0979
30,203.586
31,67.2344
32,99.0768
33,81.9705
34,85.5524
35,0.590318
36,85.4728
37,96.2496
38,190.164
39,82.7165
40,40.1877
41,0.739353
42,120.519
43,172.412
44,8.04687
45,182.219
46,109.01
47,34.5244
48,148.259
49,143.959
50,147.926
51,63.504
52,79.0789
53,0
54,0
55,23.6395
56,105.845
57,53.7486
