index,value
0,61.1022
1,105.933
2,38.1524
3,30.53
4,46.8785
5,19.4152
6,37.2756
7,119.176
8,32.0373
9,73.2536
10,187.78
11,161.681
12,117.888
13,280.733
14,290.493
15,125.406
16,104.944
17,18.5543
18,169.818
19,290.983
20,52.8902
21,15.8158
22,189.682
23,153.056
24,95.8491
25,9.53442
26,3.82885
27,234.347
28,256.46
29,280.39
30,6.47856
31,70.5146
32,79.2037
33,21.538
34,1.8526
35,145.867
36,0.306293
37,262.991
38,152.421
39,99.4276
40,278.249
41,229.007
42,111.951
43,34.1654
44,1.0532
45,31.3495
46,38.8048
47,27.4371
48,57.1681
49,106.409
50,211.641
51,255.741
52,149.35
53,210.777
54,8.17846
55,97.9636
56,44.2714
57,26.5528
