index,value
0,270.044
1,346.041
2,293.413
3,232.966
4,316.941
5,220.576
6,301.005
7,234.748
8,56.4458
9,0
10,13.4275
11,73.387
12,83.9322
13,19.8281
14,1.54091
15,70.7186
16,108.777
17,97.2792
18,16.4412
19,83.1237
20,117.376
21,39.7044
22,113.975
23,94.1671
24,36.9037
25,62.408
26,59.5062
27,0
28,67.3605
29,98.3622
30,61.7934
31,90.4824
32,41.9016
33,83.6295
34,64.2758
35,25.8775
36,15.7305
37,18.8599
38,40.7237
39,72.9632
40,52.4086
41,14.3938
42,63.5103
43,37.4277
44,11.8286
45,117.953
46,80.5069
47,160.565
48,142.081
49,62.2337
50,27.8163
51,139.101
52,13.4961
53,139.989
54,59.5391
55,48.7224
56,125.292
57,29.3251
