index,value
0,80.3433
1,95.381
2,65.103
3,93.0477
4,20.3979
5,45.1899
6,20.9543
7,60.759
8,52.698
9,23.2048
10,23.2994
11,80.8368
12,31.1176
13,0.210274
14,55.9434
15,228.225
16,56.3825
17,0
18,0.0211145
19,0
20,44.5405
21,161.77
22,158.839
23,251.768
24,235.628
25,299.232
26,37.0391
27,166.365
28,10.6535
29,210.124
30,122.333
31,6.91841
32,117.134
33,117.556
34,108.654
35,109.248
36,84.0222
37,10.9337
38,150.094
39,37.101
40,228.503
41,113.515
42,61.3807
43,179.323
44,254.791
45,89.2759
46,153.635
47,7.39066
48,140.578
49,19.7692
50,242.051
51,242.448
52,53.9861
53,173.046
54,47.1276
55,0
56,206.046
57,31.9514
