index,value
0,267.067
1,276.764
2,231.689
3,198.986
4,262.982
5,324.317
6,328.128
7,348.734
8,27.5341
9,32.9973
10,76.2658
11,0.312135
12,75.4043
13,33.03
14,42.0702
15,66.836
16,35.7057
17,55.2652
18,109.594
19,123.404
20,93.864
21,75.718
22,64.256
23,66.2685
24,60.1246
25,0.149573
26,119.447
27,115.395
28,48.163
29,52.8857
30,97.6624
31,56.9095
32,74.0657
33,75.1348
34,45.2487
35,61.609
36,0
37,9.37545
38,0
39,41.9884
40,71.8096
41,10.7755
42,38.4974
43,0.025641
44,195.444
45,153.054
46,74.3815
47,29.3536
48,88.1409
49,35.4986
50,1.13866
51,17.7154
52,64.6647
53,133.616
54,106.873
55,96.2134
56,80.5095
57,106.328
