index,value
0,218.36
1,180.957
2,135.527
3,204.771
4,190.297
5,315.32
6,294.68
7,294.862
8,70.2797
9,51.5491
10,164.857
11,46.9643
12,102.545
13,34.2829
14,121.436
15,126.265
16,27.6595
17,8.79004
18,52.656
19,47.5907
20,163.624
21,0.353846
22,70.628
23,1.30556
24,74.4312
25,87.3085
26,20.5042
27,79.5348
28,116.564
29,99.3173
30,63.6909
31,46.5469
32,97.9072
33,123.533
34,83.2018
35,38.41
36,0.0123457
37,34.9477
38,83.1473
39,33.5718
40,81.8886
41,41.64
42,90.4947
43,0
44,31.576
45,26.0405
46,20.7696
47,90.4388
48,72.2376
49,6.016
50,247.547
51,8.93009
52,73.007
53,0
54,58.7133
55,81.7487
56,37.8003
57,68.5157
