index,value
0,261.53
1,216.651
2,289.009
3,335.873
4,332.806
5,205.856
6,275.619
7,340.22
8,62.4283
9,36.8381
10,56.8871
11,28.0295
12,127.567
13,159.145
14,47.9234
15,0
16,37.9215
17,52.9021
18,120.065
19,106.512
20,0.284382
21,17.1584
22,37.6981
23,15.0395
24,44.8025
25,94.3215
26,140.564
27,5.41865
28,42.4318
29,2.32806
30,36.4232
31,34.9658
32,48.453
33,167.091
34,142.75
35,0
36,32.1384
37,62.1002
38,53.7816
39,38.4451
40,36.2323
41,82.1786
42,39.3672
43,71.2966
44,1.00238
45,114.197
46,128.406
47,122.331
48,87.8537
49,39.5676
50,85.9365
51,35.119
52,34.2196
53,27.6815
54,43.9246
55,76.6393
56,44.7268
57,126.634
