index,value
0,54.4899
1,52.4833
2,68.2192
3,43.3448
4,88.8757
5,168.671
6,21.6418
7,94.9861
8,205.145
9,43.146
10,11.538
11,320.947
12,225.385
13,9.14514
14,129.686
15,3.35393
16,238.502
17,223.391
18,257.357
19,18.7534
20,108.865
21,89.6787
22,101.784
23,236.927
24,94.1102
25,233.184
26,28.4391
27,20.5138
28,54.5003
29,203.658
30,96.782
31,203.494
32,154.688
33,138.085
34,147.052
35,8.0159
36,47.3338
37,36.8791
38,22.8916
39,79.3663
40,250.614
41,92.6668
42,199.654
43,59.433
44,166.574
45,123.958
46,281.196
47,141.478
48,7.34662
49,37.0278
50,44.0052
51,233.8
52,6.80791
53,9.85258
54,173.676
55,70.3712
56,56.452
57,247.358
