index,value
0,237.945
1,323.8
2,338.126
3,289.107
4,198.653
5,210.761
6,210.523
7,179.329
8,65.4226
9,65.8583
10,128.06
11,65.465
12,152.552
13,124.466
14,30.4135
15,102.57
16,32.7923
17,74.5413
18,97.8811
19,0
20,66.5356
21,180.43
22,91.9462
23,144.152
24,53.2356
25,6.98902
26,78.8569
27,42.5654
28,89.7005
29,68.4914
30,123.205
31,38.6796
32,63.2772
33,0
34,95.816
35,51.6265
36,36.5012
37,158.421
38,14.6829
39,126.491
40,45.6195
41,77.5382
42,35.5148
43,70.8589
44,12.2216
45,108.592
46,164.112
47,37.4243
48,132.83
49,72.4464
50,78.0746
51,0
52,17.0329
53,56.1949
54,95.9339
55,76.7828
56,108.556
57,40.1049
