index,value
0,255.669
1,237.513
2,315.612
3,396.965
4,298.966
5,417.829
6,188.792
7,250.106
8,81.9354
9,42.4007
10,71.5632
11,71.8328
12,53.3897
13,87.2948
14,63.14
15,46.3756
16,1.77692
17,115.945
18,204.385
19,86.3342
20,28.4671
21,238.25
22,127.256
23,0
24,112.348
25,86.4722
26,40.5967
27,70.7685
28,84.9971
29,3.26473
30,26.1975
31,165.562
32,71.6465
33,55.1571
34,5.20873
35,0.1
36,24.6124
37,50.0196
38,0.219298
39,79.8017
40,39.3589
41,45.2221
42,19.6573
43,3.29865
44,4.26186
45,84.9308
46,117.712
47,75.7593
48,0
49,77.0792
50,27.3102
51,104.389
52,42.2077
53,65.7434
54,81.2154
55,51.6704
56,0
57,65.5971
