index,value
0,58.8268
1,48.6989
2,78.1765
3,97.8203
4,46.2391
5,32.4403
6,92.6549
7,79.7255
8,213.885
9,206.028
10,214.628
11,83.5297
12,186.457
13,89.5931
14,9.85701
15,115.36
16,29.4284
17,154.035
18,77.7503
19,89.2746
20,270.969
21,1.58392
22,169.322
23,12.1342
24,43.4338
25,21.6091
26,9.89721
27,116.754
28,183.614
29,137.698
30,57.6636
31,0
32,230.166
33,32.6696
34,237.352
35,177.423
36,143.661
37,103.473
38,34.7183
39,99.5977
40,180.136
41,388.423
42,41.211
43,264.233
44,111.309
45,15.9846
46,0.145016
47,234.395
48,35.3097
49,35.3549
50,124.511
51,251.859
52,202.223
53,54.4738
54,3.99376
55,15.0024
56,197.822
57,242.214
