index,value
0,261.076
1,279.693
2,371.839
3,349.603
4,282.215
5,317.064
6,217.425
7,176.658
8,102.974
9,72.5471
10,106.427
11,94.4803
12,92.839
13,99.2085
14,12.2407
15,69.1754
16,58.4262
17,24.1996
18,65.1605
19,31.1816
20,104.113
21,44.8847
22,104.886
23,103.184
24,181.168
25,3.11111
26,85.1328
27,85.1364
28,76.1409
29,34.2952
30,32.587
31,32.4229
32,152.766
33,78.7004
34,119.927
35,7.36561
36,99.2183
37,30.2856
38,0
39,39.1164
40,97.8023
41,82.329
42,64.6234
43,56.4082
44,38.7306
45,105.544
46,12.6842
47,2
48,54.7357
49,69.7962
50,30.0175
51,9.59113
52,86.5963
53,0.037037
54,31.2803
55,0
56,50.2654
57,47.9311
