index,value
0,321.2
1,342.596
2,333.949
3,443.143
4,356.128
5,407.703
6,241.418
7,297.379
8,197.372
9,192.135
10,194.896
11,107.683
12,58.3683
13,46.6441
14,41.999
15,132.008
16,204.575
17,51.4023
18,42.7979
19,50.3521
20,12.8037
21,153.599
22,114.025
23,0.398002
24,141.043
25,1.882
26,73.2623
27,75.8191
28,65.5718
29,60.6699
30,56.2856
31,77.9779
32,59.3158
33,109.068
34,73.2073
35,43.57
36,24.759
37,22.3132
38,10.714
39,107.968
40,69.6616
41,66.1037
42,46.421
43,18.4806
44,53.0458
45,89.9258
46,47.9016
47,11.4262
48,75.217
49,0
50,34.3162
51,22.0769
52,0
53,44.081
54,79.2577
55,60.1282
56,87.5005
57,82.3968
