index,value
0,131.284
1,46.7712
2,58.585
3,102.524
4,137.013
5,52.4898
6,99.6549
7,154.012
8,21.9585
9,150.558
10,191.142
11,42.8281
12,41.4693
13,221.697
14,250.581
15,39.9279
16,217.249
17,68.3839
18,170.474
19,157.792
20,1.75812
21,186.497
22,0.309202
23,130.307
24,0.159086
25,268.337
26,171.882
27,186.041
28,155.297
29,198.729
30,93.9367
31,1.14603
32,198.852
33,143.413
34,313.228
35,16.2219
36,281.309
37,179.047
38,211.035
39,149.85
40,60.8144
41,259.697
42,50.7686
43,32.3314
44,128.716
45,0.126219
46,121.649
47,35.0616
48,9.07513
49,174.258
50,159.441
51,0.00493125
52,94.2423
53,57.3462
54,194.254
55,53.002
56,29.1094
57,18.3977
