index,value
0,165.7
1,141.293
2,296.881
3,353.248
4,388.416
5,373.144
6,230.645
7,242.695
8,77.0252
9,145.818
10,61.2863
11,46.3591
12,90.5299
13,156.644
14,32.6947
15,115.808
16,82.7928
17,79.552
18,42.7644
19,148.483
20,60.1328
21,133.896
22,14.6469
23,61.3499
24,4.67416
25,0.0221851
26,119.27
27,90.9488
28,7.1616
29,167.19
30,4.12454
31,82.4372
32,82.0505
33,58.3436
34,21.1399
35,2.52854
36,214.434
37,88.8441
38,84.7917
39,20.0122
40,7.43606
41,117.358
42,5.00962
43,49.3993
44,28.4386
45,68.3349
46,0
47,0.245588
48,106.779
49,81.0736
50,79.0057
51,25.2737
52,159.358
53,65.8037
54,55.3864
55,78.628
56,100.615
57,89.9391
