index,value
0,316.843
1,335.614
2,299.215
3,333.948
4,322.765
5,183.892
6,237.099
7,277.75
8,1.148
9,0.658352
10,108.656
11,46.4668
12,105.076
13,105.292
14,57.2834
15,86.2909
16,37.6411
17,20.3351
18,95.4742
19,95.1629
20,80.2294
21,120.891
22,97.2993
23,138.543
24,82.6951
25,6.57501
26,164.588
27,122.052
28,10.6403
29,26.151
30,90.056
31,64.578
32,50.3593
33,10.3998
34,103.256
35,8.85158
36,147.66
37,136.56
38,107.942
39,173.522
40,97.8897
41,47.5427
42,146.4
43,222.181
44,34.0594
45,158.042
46,23.8137
47,92.6147
48,46.2079
49,1.71911
50,46.711
51,153.292
52,82.5381
53,115.402
54,133.451
55,159.716
56,130.178
57,68.7166
