index,value
0,338.991
1,533.196
2,360.911
3,354.659
4,200.513
5,207.065
6,192.059
7,368.229
8,108.066
9,56.0778
10,214.866
11,102.391
12,18.7616
13,1.69733
14,71.7726
15,164.508
16,32.7609
17,332.368
18,207.158
19,76.7548
20,1.02109
21,4.37752
22,31.9976
23,45.1902
24,131.892
25,73.5721
26,3.50027
27,47.5251
28,51.3027
29,70.1257
30,69.9627
31,46.6007
32,1.31854
33,91.4533
34,6.36293
35,114.527
36,315.533
37,55.1228
38,134.318
39,12.2156
40,86.3976
41,132.766
42,53.4618
43,72.7969
44,0.769995
45,26.6071
46,112.766
47,0
48,98.3573
49,252.759
50,7.53688
51,108.003
52,135.659
53,0
54,4.80379
55,0.242507
56,110.722
57,97.7093
