index,value
0,356.146
1,528.165
2,369.176
3,378.856
4,213.247
5,215.627
6,197.52
7,374.596
8,95.131
9,54.1527
10,197.662
11,92.1782
12,13.5758
13,0
14,44.2831
15,130.762
16,23.843
17,250.544
18,190.19
19,54.9512
20,0
21,1.8377
22,26.944
23,26.7639
24,109.411
25,38.9888
26,0.072118
27,33.4381
28,30.1923
29,41.4112
30,61.6711
31,35.7854
32,0
33,68.4549
34,0.629538
35,105.37
36,242.065
37,42.9862
38,107.305
39,10.3696
40,82.8982
41,132.892
42,42.9139
43,64.6675
44,0
45,23.1586
46,93.1607
47,0
48,78.7263
49,179.073
50,6.47918
51,103.339
52,122.023
53,0
54,4.25682
55,0.5
56,98.6887
57,99.941
