index,value
0,55.3419
1,42.4363
2,64.5971
3,115.945
4,15.3313
5,33.9736
6,108.781
7,165.065
8,71.5554
9,18.2923
10,242.49
11,0.0144532
12,201.114
13,69.4074
14,139.932
15,257.406
16,71.276
17,7.075
18,31.3571
19,186.732
20,182.947
21,255.222
22,216.098
23,71.8432
24,92.9794
25,222.097
26,45.5783
27,158.516
28,40.6191
29,176.029
30,186.74
31,31.8099
32,4.26467
33,39.1338
34,173.026
35,225.373
36,10.7717
37,116.629
38,1.35148
39,100.944
40,163.785
41,280.629
42,187.114
43,29.5362
44,12.8179
45,12.0938
46,3.48317
47,137.609
48,239.861
49,219.552
50,103.711
51,161.3
52,398.904
53,5.32275
54,224.877
55,4.47971
56,13.0186
57,247.562
