index,value
0,282.232
1,252.634
2,265.714
3,283.756
4,304.975
5,393.19
6,355.238
7,296.07
8,88.703
9,62.6376
10,80.1542
11,60.349
12,106.224
13,44.8041
14,64.2233
15,148.644
16,85.1019
17,1.23704
18,117.004
19,27.1262
20,9.26368
21,25.6868
22,50.8739
23,51.7339
24,92.2811
25,137.505
26,66.543
27,37.6444
28,102.519
29,0.0053315
30,8.01881
31,91.4846
32,97.189
33,27.8164
34,148.53
35,0.9
36,11.6011
37,60.3876
38,19.7497
39,97.2455
40,36.517
41,152.202
42,107.557
43,52.3897
44,122.698
45,10.0048
46,75.3664
47,88.6767
48,98.0571
49,3.80483
50,5.05562
51,86.8858
52,61.2404
53,172.501
54,90.8887
55,85.2333
56,3.49277
57,164.231
