index,value
0,215.459
1,281.809
2,284.019
3,424.327
4,361.653
5,402.197
6,307.887
7,230.801
8,53.8666
9,60.3952
10,180.996
11,55.2257
12,64.5985
13,0
14,0
15,115.859
16,0
17,77.4584
18,65.8391
19,0
20,35.8735
21,47.0457
22,247.973
23,58.3411
24,16.971
25,7.46704
26,95.3901
27,78.045
28,34.5482
29,49.8629
30,1.60202
31,78.286
32,57.6079
33,62.6592
34,3.24916
35,7.45841
36,77.8614
37,129.597
38,171.774
39,100.601
40,92.9657
41,29.4411
42,120.536
43,68.6245
44,30.4097
45,81.9512
46,76.5204
47,243.465
48,20.4111
49,19.4269
50,33.7224
51,27.5804
52,73.6992
53,33.3725
54,2.42577
55,23.1693
56,211.298
57,32.8352
