index,value
0,227.384
1,311.243
2,304.889
3,285.69
4,244.415
5,267.527
6,203.691
7,270.243
8,59.5183
9,92.234
10,42.5568
11,33.1083
12,13.1298
13,162.266
14,134.368
15,144.744
16,5.40791
17,102.557
18,83.991
19,130.55
20,144.723
21,28.9107
22,86.3946
23,14.6935
24,111.951
25,5.39669
26,149.255
27,120.868
28,12.9325
29,25.8037
30,152.084
31,82.1713
32,25.7014
33,72.2065
34,152.2
35,4.51401
36,111.824
37,148.475
38,35.9371
39,66.9105
40,7.00105
41,61.8584
42,88.0445
43,0.119167
44,13.9141
45,70.2272
46,165.823
47,159.541
48,128.88
49,39.6862
50,150
51,128.329
52,64.8028
53,112.877
54,206.926
55,133.097
56,24.39
57,74.5485
