index,value
0,31.8873
1,45.7314
2,63.0443
3,70.9168
4,40.7611
5,81.2909
6,22.5527
7,20.8301
8,65.0556
9,233.616
10,51.2209
11,81.2891
12,188.878
13,10.5873
14,9.40671
15,139.448
16,273.562
17,202.869
18,119.223
19,352.223
20,134.605
21,113.013
22,1.94801
23,156.772
24,61.2521
25,4.95094
26,51.3773
27,205.808
28,85.6634
29,36.2252
30,247.889
31,303.38
32,220.151
33,0
34,7.17426
35,29.0037
36,32.639
37,42.6507
38,188.986
39,59.5116
40,103.373
41,178.383
42,45.1728
43,104.21
44,42.3558
45,162.064
46,0
47,71.2771
48,26.1404
49,11.2985
50,227.104
51,139.499
52,27.4525
53,83.3656
54,139.128
55,106.371
56,285.82
57,0
