index,value
0,217.632
1,183.137
2,204.637
3,228.497
4,255.018
5,310.003
6,263.664
7,353.906
8,73.4722
9,0
10,59.1004
11,108.257
12,41.084
13,75.1525
14,9.34535
15,0
16,130.567
17,0.253846
18,134.545
19,25.3099
20,90.3705
21,113.993
22,63.6178
23,24.8663
24,61.0727
25,62.1589
26,89.9284
27,109.741
28,59.7949
29,90.1291
30,133.622
31,1.29358
32,25.591
33,152.762
34,58.8692
35,42.5647
36,70.1429
37,84.4531
38,12.9055
39,191.935
40,116.964
41,134.715
42,124.944
43,59.8374
44,72.1889
45,18.3748
46,90.8551
47,123.138
48,12.9314
49,74.575
50,32.8963
51,34.7505
52,69.3552
53,26.8423
54,32.6343
55,68.8181
56,77.182
57,46.9579
