index,value
0,113.363
1,76.1129
2,37.8647
3,25.4258
4,31.8836
5,10.3019
6,16.8968
7,36.1514
8,6.01301
9,102.2
10,103.631
11,11.8213
12,165.83
13,203.629
14,35.0588
15,12.9468
16,159.471
17,67.4763
18,35.9182
19,0
20,50.8401
21,12.186
22,44.9692
23,274.706
24,270.695
25,90.7691
26,33.0673
27,288.299
28,187.47
29,99.8098
30,152.728
31,221.323
32,114.992
33,164.458
34,129.931
35,10.4641
36,36.5581
37,34.9992
38,101.932
39,0
40,64.9087
41,117.232
42,74.9781
43,111.079
44,75.6103
45,298.258
46,126.314
47,114.537
48,23.0334
49,0
50,105.896
51,151.917
52,6.90169
53,73.7303
54,191.666
55,204.152
56,191.848
57,97.7981
