index,value
0,302.842
1,338.906
2,210.05
3,197.062
4,183.016
5,230.142
6,349.532
7,384.426
8,121.073
9,98.5557
10,74.0266
11,73.826
12,17.3817
13,93.7635
14,289.704
15,203.44
16,96.2328
17,126.054
18,158.134
19,126.724
20,121.466
21,139.259
22,37.7459
23,125.423
24,93.8061
25,80.5537
26,128.459
27,126.305
28,9.75149
29,78.8449
30,76.2851
31,68.0305
32,77.4233
33,0
34,42.9024
35,247.165
36,246.371
37,35.7361
38,51.9407
39,20.1598
40,1.48457
41,48.1824
42,36.9841
43,213.062
44,66.8328
45,15.3839
46,100.895
47,12.7024
48,4.82702
49,40.8134
50,88.0934
51,32.9819
52,100.161
53,180.662
54,136.176
55,100.33
56,100.688
57,152.323
