index,value
0,51.1815
1,47.1587
2,85.9605
3,192.16
4,36.83
5,41.1947
6,36.1019
7,30.8735
8,40.2931
9,37.5148
10,17.4064
11,126.277
12,222.921
13,49.987
14,107.044
15,177.509
16,194.25
17,0
18,178.297
19,233.465
20,262.778
21,14.0159
22,6.70991
23,97.8626
24,181.719
25,68.8653
26,282.785
27,214.188
28,47.4444
29,0.0754717
30,9.05104
31,38.1467
32,199.789
33,10.6175
34,98.5348
35,17.7901
36,84.6308
37,233.838
38,312.603
39,105.975
40,72.0582
41,234.117
42,226.773
43,39.1359
44,368.082
45,0
46,11.9511
47,86.1384
48,6.07615
49,26.3323
50,166.873
51,60.9741
52,187.833
53,138.354
54,43.2989
55,68.1821
56,33.7756
57,0
