index,value
0,93.7654
1,13.8511
2,30.3003
3,52.7963
4,33.2924
5,54.3878
6,20.9038
7,23.4378
8,0
9,272.861
10,94.6764
11,0.431818
12,0
13,58.317
14,273.534
15,18.6941
16,228.912
17,5.18565
18,130.933
19,304.068
20,147.504
21,187.604
22,23.0015
23,33.8287
24,60.6575
25,105.185
26,14.1002
27,17.8571
28,0
29,33.4013
30,144.997
31,22.7026
32,131.056
33,68.9216
34,219.255
35,48.762
36,142.348
37,296.868
38,109.848
39,99.6419
40,108.358
41,161.033
42,40.1784
43,0.435256
44,111.65
45,165.202
46,63.322
47,48.1113
48,136.001
49,141.592
50,129.911
51,33.1082
52,169.388
53,189.788
54,42.3567
55,131.757
56,212.197
57,214.672
