index,value
0,52.1878
1,45.1973
2,48.5326
3,96.4874
4,91.6223
5,48.0245
6,30.8392
7,85.056
8,38.2619
9,236.477
10,133.166
11,178.743
12,6.0774
13,126.75
14,35.7272
15,97.454
16,156.579
17,104.904
18,34.9823
19,78.5811
20,131.815
21,83.5016
22,15.7442
23,220.048
24,66.2192
25,91.5255
26,193.693
27,0.827505
28,92.8243
29,277.874
30,9.98041
31,232.07
32,0.480896
33,97.3125
34,153.126
35,24.2086
36,190.493
37,155.372
38,157.093
39,207.389
40,29.1982
41,158.887
42,59.8405
43,3.73772
44,268.363
45,162.347
46,256.172
47,8.08691
48,150.031
49,21.0434
50,202.832
51,133.315
52,208.241
53,4.22534
54,123.813
55,214.978
56,74.9615
57,96.8932
