index,value
0,233.086
1,294.201
2,396.771
3,440.393
4,320.4
5,352.621
6,268.165
7,266.717
8,71.1976
9,33.4485
10,38.2977
11,84.7974
12,112.581
13,20.0737
14,155.464
15,27.0101
16,26.2831
17,167.154
18,49.8622
19,111.552
20,61.0589
21,123.874
22,16.7958
23,24.164
24,114.319
25,94.1992
26,23.8459
27,91.5095
28,133.446
29,49.8372
30,154.636
31,75.6919
32,0
33,72.8676
34,91.1256
35,75.6934
36,183.137
37,52.1113
38,36.6796
39,85.7322
40,106.53
41,104.484
42,14.3735
43,15.6861
44,29.6363
45,74.2438
46,77.0877
47,0
48,130.172
49,180.528
50,6.49271
51,0
52,0.941712
53,80.4587
54,26.0033
55,89.419
56,34.573
57,5.33756
