index,value
0,79.0502
1,13.0362
2,70.6517
3,102.366
4,76.8568
5,33.8305
6,57.8697
7,51.7505
8,34.2063
9,151.839
10,63.0523
11,84.6657
12,215.709
13,237.259
14,262.65
15,3.59299
16,62.1066
17,167.058
18,198.463
19,84.3452
20,152.153
21,80.2291
22,146.613
23,226.352
24,151.589
25,0.0233156
26,113.742
27,248.403
28,150.485
29,10.8386
30,45.8562
31,215.262
32,15.9507
33,168.286
34,191.116
35,21.0567
36,71.7702
37,170.654
38,7.79632
39,29.239
40,249.518
41,64.9798
42,283.735
43,2.44842
44,67.5785
45,29.7302
46,130.349
47,0.00735294
48,91.0557
49,25.1683
50,191.615
51,167.382
52,300.882
53,174.576
54,130.421
55,94.7198
56,215.581
57,100.523
