index,value
0,31.9127
1,72.763
2,48.2731
3,87.8823
4,38.3024
5,27.8517
6,52.6815
7,15.5109
8,70.5262
9,62.3887
10,74.2794
11,88.6065
12,298.499
13,125.966
14,25.0901
15,161.002
16,43.1733
17,163.184
18,92.7367
19,0
20,117.501
21,166.867
22,195.82
23,165.457
24,46.5422
25,5.96872
26,110.272
27,41.3197
28,185.57
29,48.0709
30,75.8451
31,43.3744
32,128.499
33,0
34,174.92
35,50.0873
36,88.1968
37,305.787
38,17.1007
39,248.561
40,64.7429
41,209.741
42,44.3024
43,145.846
44,1.73617
45,185.398
46,170.574
47,13.6537
48,188.985
49,115.318
50,86.7285
51,0
52,12.1759
53,90.6207
54,223.932
55,77.8694
56,98.9998
57,107.772
