index,value
0,158.944
1,131.518
2,117.788
3,96.6821
4,52.8345
5,73.2589
6,118.151
7,161.47
8,0.062046
9,100.772
10,100.116
11,252.781
12,6.6255
13,188.877
14,263.834
15,108.108
16,152.074
17,254.303
18,134.756
19,111.311
20,248.386
21,278.485
22,190.631
23,75.1658
24,275.222
25,34.84
26,149.717
27,68.6808
28,71.3093
29,75.2637
30,144.082
31,86.3952
32,2.41541
33,114.27
34,189.203
35,169.699
36,0.339999
37,91.9036
38,195.664
39,342.186
40,137.378
41,46.6752
42,209.656
43,101.135
44,0.699409
45,60.0872
46,94.6973
47,131.886
48,55.2199
49,97.6358
50,54.8229
51,176.632
52,42.1947
53,190.989
54,158.939
55,197.384
56,34.0471
57,211.562
