index,value
0,236.895
1,307.83
2,334.37
3,333.15
4,358.667
5,318.282
6,220.549
7,321.51
8,21.9594
9,48.7345
10,65.0033
11,17.5144
12,15.7879
13,116.28
14,0
15,45.9321
16,76.041
17,69.1716
18,84.9059
19,94.4764
20,90.0919
21,1.97628
22,64.5073
23,8.09651
24,115.949
25,49.71
26,53.8246
27,50.723
28,46.985
29,65.4248
30,17.5928
31,85.752
32,89.9327
33,85.0401
34,41.9152
35,73.9499
36,55.8622
37,132.622
38,82.2653
39,52.804
40,0
41,0
42,24.0935
43,107.628
44,179.105
45,49.3362
46,74.5509
47,26.3669
48,60.564
49,83.1673
50,101.748
51,0.0834783
52,0.329304
53,62.1218
54,94.2885
55,86.8133
56,21.0337
57,76.1241
